#x		Q [GeV]		F2[HOPPET]	F2[APFEL]
9.500000e-01	5.000000e+00	2.000207e-04	2.000204e-04	2.365869e-04	2.365865e-04	1.793072e-04	1.793070e-04	2.530365e-04	2.530364e-04	1.684176e-04	1.684172e-04	
9.426686e-01	5.000000e+00	2.972292e-04	2.972289e-04	3.483053e-04	3.483049e-04	2.680400e-04	2.680398e-04	3.687170e-04	3.687168e-04	2.540637e-04	2.540634e-04	
9.343364e-01	5.000000e+00	4.398592e-04	4.398589e-04	5.105723e-04	5.105718e-04	3.990584e-04	3.990582e-04	5.354607e-04	5.354604e-04	3.814901e-04	3.814898e-04	
9.248898e-01	5.000000e+00	6.479324e-04	6.479320e-04	7.448720e-04	7.448714e-04	5.914102e-04	5.914099e-04	7.746328e-04	7.746323e-04	5.698771e-04	5.698768e-04	
9.142090e-01	5.000000e+00	9.495175e-04	9.495169e-04	1.080964e-03	1.080963e-03	8.719910e-04	8.719906e-04	1.115790e-03	1.115789e-03	8.464155e-04	8.464151e-04	
9.021700e-01	5.000000e+00	1.383476e-03	1.383475e-03	1.559554e-03	1.559552e-03	1.278305e-03	1.278305e-03	1.599357e-03	1.599355e-03	1.249143e-03	1.249142e-03	
8.886473e-01	5.000000e+00	2.002843e-03	2.002841e-03	2.235529e-03	2.235527e-03	1.861906e-03	1.861905e-03	2.279893e-03	2.279890e-03	1.830467e-03	1.830466e-03	
8.735175e-01	5.000000e+00	2.878815e-03	2.878812e-03	3.181694e-03	3.181690e-03	2.692494e-03	2.692492e-03	3.229915e-03	3.229911e-03	2.661356e-03	2.661355e-03	
8.566636e-01	5.000000e+00	4.105168e-03	4.105165e-03	4.492812e-03	4.492806e-03	3.862528e-03	3.862526e-03	4.544100e-03	4.544094e-03	3.836010e-03	3.836007e-03	
8.379804e-01	5.000000e+00	5.802739e-03	5.802733e-03	6.289582e-03	6.289573e-03	5.491989e-03	5.491986e-03	6.343514e-03	6.343505e-03	5.476636e-03	5.476633e-03	
8.173810e-01	5.000000e+00	8.123310e-03	8.123302e-03	8.721918e-03	8.721905e-03	7.732641e-03	7.732636e-03	8.779243e-03	8.779230e-03	7.737636e-03	7.737630e-03	
7.948040e-01	5.000000e+00	1.125195e-02	1.125193e-02	1.197062e-02	1.197060e-02	1.077081e-02	1.077080e-02	1.203451e-02	1.203449e-02	1.080816e-02	1.080815e-02	
7.702205e-01	5.000000e+00	1.540647e-02	1.540646e-02	1.624629e-02	1.624626e-02	1.482732e-02	1.482730e-02	1.632405e-02	1.632402e-02	1.491164e-02	1.491163e-02	
7.436416e-01	5.000000e+00	2.083264e-02	2.083261e-02	2.178417e-02	2.178413e-02	2.015306e-02	2.015304e-02	2.188933e-02	2.188930e-02	2.030081e-02	2.030080e-02	
7.151255e-01	5.000000e+00	2.779353e-02	2.779349e-02	2.883372e-02	2.883367e-02	2.701858e-02	2.701856e-02	2.898830e-02	2.898825e-02	2.724653e-02	2.724651e-02	
6.847819e-01	5.000000e+00	3.655229e-02	3.655224e-02	3.764220e-02	3.764212e-02	3.569668e-02	3.569665e-02	3.787864e-02	3.787857e-02	3.601964e-02	3.601960e-02	
6.527756e-01	5.000000e+00	4.734824e-02	4.734818e-02	4.843230e-02	4.843219e-02	4.643789e-02	4.643785e-02	4.879458e-02	4.879449e-02	4.686582e-02	4.686577e-02	
6.193261e-01	5.000000e+00	6.036785e-02	6.036776e-02	6.137552e-02	6.137538e-02	5.944039e-02	5.944033e-02	6.191883e-02	6.191871e-02	5.997526e-02	5.997519e-02	
5.847042e-01	5.000000e+00	7.571391e-02	7.571395e-02	7.656402e-02	7.656408e-02	7.481767e-02	7.481769e-02	7.735241e-02	7.735240e-02	7.545061e-02	7.545068e-02	
5.492254e-01	5.000000e+00	9.337779e-02	9.337777e-02	9.398545e-02	9.398540e-02	9.256903e-02	9.256903e-02	9.508743e-02	9.508734e-02	9.327848e-02	9.327851e-02	
5.132389e-01	5.000000e+00	1.132202e-01	1.132201e-01	1.135056e-01	1.135055e-01	1.125589e-01	1.125588e-01	1.149879e-01	1.149877e-01	1.133102e-01	1.133102e-01	
4.771146e-01	5.000000e+00	1.349656e-01	1.349655e-01	1.348634e-01	1.348632e-01	1.345100e-01	1.345099e-01	1.367837e-01	1.367836e-01	1.352573e-01	1.352572e-01	
4.412282e-01	5.000000e+00	1.582138e-01	1.582137e-01	1.576811e-01	1.576809e-01	1.580148e-01	1.580147e-01	1.600815e-01	1.600813e-01	1.587042e-01	1.587040e-01	
4.059454e-01	5.000000e+00	1.824676e-01	1.824674e-01	1.814896e-01	1.814893e-01	1.825640e-01	1.825639e-01	1.843910e-01	1.843908e-01	1.831381e-01	1.831380e-01	
3.716077e-01	5.000000e+00	2.071743e-01	2.071741e-01	2.057658e-01	2.057655e-01	2.075894e-01	2.075893e-01	2.091660e-01	2.091658e-01	2.079929e-01	2.079928e-01	
3.385193e-01	5.000000e+00	2.317741e-01	2.317739e-01	2.299774e-01	2.299771e-01	2.325145e-01	2.325144e-01	2.338515e-01	2.338512e-01	2.326986e-01	2.326984e-01	
3.069381e-01	5.000000e+00	2.557484e-01	2.557482e-01	2.536271e-01	2.536268e-01	2.568046e-01	2.568045e-01	2.579313e-01	2.579311e-01	2.567303e-01	2.567301e-01	
2.770691e-01	5.000000e+00	2.786600e-01	2.786598e-01	2.762907e-01	2.762904e-01	2.800093e-01	2.800092e-01	2.809689e-01	2.809687e-01	2.796493e-01	2.796491e-01	
2.490622e-01	5.000000e+00	3.001815e-01	3.001813e-01	2.976448e-01	2.976445e-01	3.017920e-01	3.017919e-01	3.026347e-01	3.026345e-01	3.011304e-01	3.011302e-01	
2.230130e-01	5.000000e+00	3.201087e-01	3.201085e-01	3.174800e-01	3.174797e-01	3.219437e-01	3.219436e-01	3.227210e-01	3.227208e-01	3.209748e-01	3.209746e-01	
1.989663e-01	5.000000e+00	3.383600e-01	3.383598e-01	3.357025e-01	3.357022e-01	3.403828e-01	3.403826e-01	3.411408e-01	3.411406e-01	3.391084e-01	3.391082e-01	
1.769222e-01	5.000000e+00	3.549649e-01	3.549647e-01	3.523236e-01	3.523233e-01	3.571421e-01	3.571420e-01	3.579171e-01	3.579169e-01	3.555691e-01	3.555689e-01	
1.568421e-01	5.000000e+00	3.700437e-01	3.700435e-01	3.674428e-01	3.674425e-01	3.723491e-01	3.723489e-01	3.731635e-01	3.731633e-01	3.704865e-01	3.704863e-01	
1.386572e-01	5.000000e+00	3.837853e-01	3.837852e-01	3.812263e-01	3.812260e-01	3.862011e-01	3.862009e-01	3.870614e-01	3.870612e-01	3.840580e-01	3.840578e-01	
1.222749e-01	5.000000e+00	3.964232e-01	3.964230e-01	3.938855e-01	3.938852e-01	3.989415e-01	3.989414e-01	3.998372e-01	3.998370e-01	3.965253e-01	3.965251e-01	
1.075864e-01	5.000000e+00	4.082144e-01	4.082142e-01	4.056566e-01	4.056563e-01	4.108377e-01	4.108375e-01	4.117415e-01	4.117413e-01	4.081526e-01	4.081524e-01	
9.447252e-02	5.000000e+00	4.194220e-01	4.194218e-01	4.167841e-01	4.167838e-01	4.221627e-01	4.221626e-01	4.230315e-01	4.230313e-01	4.192090e-01	4.192088e-01	
8.280876e-02	5.000000e+00	4.303020e-01	4.303018e-01	4.275079e-01	4.275076e-01	4.331817e-01	4.331816e-01	4.339579e-01	4.339577e-01	4.299551e-01	4.299549e-01	
7.246978e-02	5.000000e+00	4.410938e-01	4.410936e-01	4.380539e-01	4.380535e-01	4.441424e-01	4.441423e-01	4.447562e-01	4.447560e-01	4.406338e-01	4.406336e-01	
6.333253e-02	5.000000e+00	4.520150e-01	4.520148e-01	4.486286e-01	4.486283e-01	4.552695e-01	4.552694e-01	4.556405e-01	4.556403e-01	4.514647e-01	4.514645e-01	
