#x		Q [GeV]		F1NC [HOPPET]	F1NC [APFEL]	F2NC [HOPPET]	F2NC [APFEL]	F3NC [HOPPET]	F3NC [APFEL]	F1Wp [HOPPET]	F1Wp [APFEL]	F1Wm [HOPPET]	F1Wm [APFEL]	F2Wp [HOPPET]	F2Wp [APFEL]	F2Wm [HOPPET]	F2Wm [APFEL]	F3Wp [HOPPET]	F3Wp [APFEL]	F3Wm [HOPPET]	F3Wm [APFEL]	XNCp [HOPPET]	XNCp [APFEL]	XNCm [HOPPET]	XNCm [APFEL]	XCCp [HOPPET]	XCCp [APFEL]	XCCm [HOPPET]	XCCm [APFEL]	
9.500000e-01	2.000000e+00	3.809560e-04	3.809557e-04	7.247444e-04	7.247437e-04	3.996016e-07	3.996012e-07	2.810877e-05	2.810875e-05	8.501089e-04	8.501082e-04	5.345602e-05	5.345598e-05	1.617284e-03	1.617282e-03	5.623599e-05	5.623595e-05	1.700159e-03	1.700157e-03	7.247444e-04	7.247437e-04	7.247444e-04	7.247438e-04	1.069032e-04	1.069032e-04	3.234567e-03	3.234564e-03
9.486085e-01	2.000000e+00	4.093538e-04	4.093534e-04	7.776660e-04	7.776653e-04	4.294866e-07	4.294862e-07	3.104571e-05	3.104569e-05	9.132690e-04	9.132682e-04	5.895701e-05	5.895696e-05	1.734981e-03	1.734979e-03	6.211155e-05	6.211151e-05	1.826473e-03	1.826471e-03	7.776660e-04	7.776653e-04	7.776660e-04	7.776653e-04	1.179043e-04	1.179042e-04	3.469961e-03	3.469958e-03
9.471805e-01	2.000000e+00	4.398107e-04	4.398103e-04	8.343099e-04	8.343092e-04	4.615487e-07	4.615483e-07	3.428333e-05	3.428330e-05	9.809869e-04	9.809860e-04	6.500978e-05	6.500973e-05	1.860915e-03	1.860914e-03	6.858862e-05	6.858857e-05	1.961902e-03	1.961900e-03	8.343099e-04	8.343091e-04	8.343099e-04	8.343092e-04	1.300088e-04	1.300087e-04	3.721830e-03	3.721827e-03
9.457151e-01	2.000000e+00	4.724705e-04	4.724701e-04	8.949243e-04	8.949235e-04	4.959410e-07	4.959405e-07	3.785161e-05	3.785158e-05	1.053579e-03	1.053578e-03	7.166784e-05	7.166779e-05	1.995632e-03	1.995630e-03	7.572717e-05	7.572711e-05	2.107078e-03	2.107076e-03	8.949243e-04	8.949235e-04	8.949243e-04	8.949235e-04	1.433239e-04	1.433237e-04	3.991263e-03	3.991260e-03
9.442114e-01	2.000000e+00	5.074866e-04	5.074861e-04	9.597725e-04	9.597716e-04	5.328267e-07	5.328262e-07	4.178342e-05	4.178338e-05	1.131381e-03	1.131380e-03	7.898967e-05	7.898961e-05	2.139709e-03	2.139707e-03	8.359297e-05	8.359290e-05	2.262675e-03	2.262673e-03	9.597724e-04	9.597716e-04	9.597725e-04	9.597716e-04	1.579663e-04	1.579661e-04	4.279417e-03	4.279413e-03
9.426686e-01	2.000000e+00	5.450223e-04	5.450218e-04	1.029134e-03	1.029133e-03	5.723801e-07	5.723795e-07	4.611479e-05	4.611476e-05	1.214753e-03	1.214752e-03	8.703911e-05	8.703904e-05	2.293758e-03	2.293756e-03	9.225808e-05	9.225801e-05	2.429409e-03	2.429407e-03	1.029134e-03	1.029133e-03	1.029134e-03	1.029133e-03	1.740638e-04	1.740637e-04	4.587516e-03	4.587512e-03
9.410857e-01	2.000000e+00	5.852517e-04	5.852512e-04	1.103304e-03	1.103303e-03	6.147867e-07	6.147861e-07	5.088521e-05	5.088517e-05	1.304076e-03	1.304075e-03	9.588586e-05	9.588578e-05	2.458430e-03	2.458428e-03	1.018015e-04	1.018014e-04	2.608044e-03	2.608042e-03	1.103304e-03	1.103303e-03	1.103304e-03	1.103303e-03	1.917558e-04	1.917557e-04	4.916859e-03	4.916855e-03
9.394620e-01	2.000000e+00	6.283603e-04	6.283597e-04	1.182599e-03	1.182597e-03	6.602445e-07	6.602439e-07	5.613788e-05	5.613784e-05	1.399757e-03	1.399755e-03	1.056060e-04	1.056059e-04	2.634411e-03	2.634408e-03	1.123096e-04	1.123096e-04	2.799393e-03	2.799391e-03	1.182598e-03	1.182597e-03	1.182599e-03	1.182597e-03	2.111944e-04	2.111942e-04	5.268821e-03	5.268816e-03
9.377965e-01	2.000000e+00	6.745455e-04	6.745449e-04	1.267348e-03	1.267347e-03	7.089645e-07	7.089638e-07	6.192015e-05	6.192010e-05	1.502228e-03	1.502226e-03	1.162824e-04	1.162823e-04	2.822429e-03	2.822426e-03	1.238772e-04	1.238771e-04	3.004321e-03	3.004318e-03	1.267348e-03	1.267347e-03	1.267349e-03	1.267347e-03	2.325454e-04	2.325452e-04	5.644857e-03	5.644852e-03
9.360883e-01	2.000000e+00	7.240176e-04	7.240168e-04	1.357907e-03	1.357905e-03	7.611713e-07	7.611705e-07	6.828379e-05	6.828373e-05	1.611949e-03	1.611947e-03	1.280055e-04	1.280054e-04	3.023254e-03	3.023251e-03	1.366078e-04	1.366077e-04	3.223747e-03	3.223744e-03	1.357907e-03	1.357905e-03	1.357907e-03	1.357905e-03	2.559896e-04	2.559894e-04	6.046507e-03	6.046501e-03
9.343364e-01	2.000000e+00	7.770001e-04	7.769993e-04	1.454645e-03	1.454644e-03	8.171040e-07	8.171032e-07	7.528545e-05	7.528538e-05	1.729409e-03	1.729407e-03	1.408738e-04	1.408736e-04	3.237699e-03	3.237696e-03	1.506147e-04	1.506146e-04	3.458649e-03	3.458646e-03	1.454645e-03	1.454644e-03	1.454645e-03	1.454644e-03	2.817240e-04	2.817237e-04	6.475398e-03	6.475392e-03
9.325400e-01	2.000000e+00	8.337310e-04	8.337302e-04	1.557959e-03	1.557958e-03	8.770174e-07	8.770166e-07	8.298706e-05	8.298699e-05	1.855128e-03	1.855127e-03	1.549944e-04	1.549943e-04	3.466626e-03	3.466623e-03	1.660219e-04	1.660217e-04	3.710067e-03	3.710063e-03	1.557959e-03	1.557958e-03	1.557959e-03	1.557958e-03	3.099629e-04	3.099626e-04	6.933252e-03	6.933245e-03
9.306981e-01	2.000000e+00	8.944634e-04	8.944624e-04	1.668265e-03	1.668263e-03	9.411825e-07	9.411816e-07	9.145632e-05	9.145624e-05	1.989659e-03	1.989657e-03	1.704842e-04	1.704840e-04	3.710943e-03	3.710939e-03	1.829646e-04	1.829645e-04	3.979105e-03	3.979100e-03	1.668265e-03	1.668263e-03	1.668265e-03	1.668263e-03	3.409397e-04	3.409394e-04	7.421885e-03	7.421877e-03
9.288097e-01	2.000000e+00	9.594660e-04	9.594650e-04	1.786003e-03	1.786001e-03	1.009888e-06	1.009887e-06	1.007672e-04	1.007671e-04	2.133589e-03	2.133586e-03	1.874699e-04	1.874697e-04	3.971608e-03	3.971604e-03	2.015910e-04	2.015908e-04	4.266935e-03	4.266931e-03	1.786002e-03	1.786001e-03	1.786003e-03	1.786001e-03	3.749083e-04	3.749079e-04	7.943216e-03	7.943207e-03
9.268740e-01	2.000000e+00	1.029025e-03	1.029024e-03	1.911637e-03	1.911635e-03	1.083439e-06	1.083438e-06	1.110004e-04	1.110003e-04	2.287539e-03	2.287536e-03	2.060896e-04	2.060894e-04	4.249634e-03	4.249629e-03	2.220625e-04	2.220623e-04	4.574803e-03	4.574798e-03	1.911637e-03	1.911635e-03	1.911637e-03	1.911635e-03	4.121444e-04	4.121440e-04	8.499267e-03	8.499258e-03
9.248898e-01	2.000000e+00	1.103443e-03	1.103442e-03	2.045659e-03	2.045657e-03	1.162163e-06	1.162162e-06	1.222442e-04	1.222441e-04	2.452171e-03	2.452168e-03	2.264930e-04	2.264928e-04	4.546087e-03	4.546082e-03	2.445555e-04	2.445552e-04	4.904030e-03	4.904025e-03	2.045659e-03	2.045657e-03	2.045659e-03	2.045657e-03	4.529478e-04	4.529474e-04	9.092173e-03	9.092163e-03
9.228563e-01	2.000000e+00	1.183043e-03	1.183042e-03	2.188586e-03	2.188584e-03	1.246406e-06	1.246404e-06	1.345947e-04	1.345946e-04	2.628186e-03	2.628183e-03	2.488430e-04	2.488427e-04	4.862091e-03	4.862085e-03	2.692623e-04	2.692620e-04	5.256017e-03	5.256011e-03	2.188586e-03	2.188584e-03	2.188586e-03	2.188584e-03	4.976439e-04	4.976434e-04	9.724180e-03	9.724170e-03
9.207725e-01	2.000000e+00	1.268166e-03	1.268165e-03	2.340964e-03	2.340961e-03	1.336535e-06	1.336534e-06	1.481568e-04	1.481566e-04	2.816327e-03	2.816324e-03	2.733160e-04	2.733157e-04	5.198829e-03	5.198823e-03	2.963927e-04	2.963925e-04	5.632250e-03	5.632244e-03	2.340964e-03	2.340961e-03	2.340964e-03	2.340961e-03	5.465856e-04	5.465851e-04	1.039766e-02	1.039764e-02
9.186373e-01	2.000000e+00	1.359177e-03	1.359175e-03	2.503366e-03	2.503364e-03	1.432941e-06	1.432940e-06	1.630448e-04	1.630446e-04	3.017382e-03	3.017379e-03	3.001035e-04	3.001032e-04	5.557546e-03	5.557540e-03	3.261756e-04	3.261752e-04	6.034304e-03	6.034297e-03	2.503366e-03	2.503364e-03	2.503366e-03	2.503364e-03	6.001559e-04	6.001553e-04	1.111509e-02	1.111508e-02
9.164498e-01	2.000000e+00	1.456458e-03	1.456456e-03	2.676399e-03	2.676396e-03	1.536039e-06	1.536038e-06	1.793832e-04	1.793831e-04	3.232186e-03	3.232182e-03	3.294128e-04	3.294125e-04	5.939552e-03	5.939545e-03	3.588598e-04	3.588595e-04	6.463846e-03	6.463839e-03	2.676398e-03	2.676395e-03	2.676399e-03	2.676396e-03	6.587695e-04	6.587689e-04	1.187910e-02	1.187909e-02
9.142090e-01	2.000000e+00	1.560418e-03	1.560417e-03	2.860697e-03	2.860693e-03	1.646269e-06	1.646267e-06	1.973078e-04	1.973076e-04	3.461623e-03	3.461619e-03	3.614687e-04	3.614684e-04	6.346221e-03	6.346214e-03	3.947169e-04	3.947165e-04	6.922644e-03	6.922636e-03	2.860697e-03	2.860693e-03	2.860697e-03	2.860693e-03	7.228758e-04	7.228750e-04	1.269244e-02	1.269243e-02
9.119138e-01	2.000000e+00	1.671490e-03	1.671488e-03	3.056929e-03	3.056926e-03	1.764096e-06	1.764094e-06	2.169661e-04	2.169659e-04	3.706627e-03	3.706623e-03	3.965143e-04	3.965139e-04	6.778999e-03	6.778991e-03	4.340420e-04	4.340416e-04	7.412565e-03	7.412556e-03	3.056929e-03	3.056926e-03	3.056929e-03	3.056926e-03	7.929607e-04	7.929599e-04	1.355800e-02	1.355798e-02
9.095634e-01	2.000000e+00	1.790130e-03	1.790128e-03	3.265799e-03	3.265795e-03	1.890016e-06	1.890014e-06	2.385187e-04	2.385185e-04	3.968189e-03	3.968184e-03	4.348124e-04	4.348119e-04	7.239401e-03	7.239392e-03	4.771563e-04	4.771558e-04	7.935588e-03	7.935578e-03	3.265799e-03	3.265795e-03	3.265799e-03	3.265795e-03	8.695501e-04	8.695492e-04	1.447880e-02	1.447878e-02
9.071566e-01	2.000000e+00	1.916823e-03	1.916821e-03	3.488043e-03	3.488039e-03	2.024551e-06	2.024549e-06	2.621402e-04	2.621399e-04	4.247355e-03	4.247350e-03	4.766470e-04	4.766465e-04	7.729014e-03	7.729005e-03	5.244090e-04	5.244084e-04	8.493802e-03	8.493792e-03	3.488043e-03	3.488039e-03	3.488043e-03	3.488039e-03	9.532120e-04	9.532110e-04	1.545803e-02	1.545801e-02
9.046924e-01	2.000000e+00	2.052081e-03	2.052079e-03	3.724435e-03	3.724430e-03	2.168258e-06	2.168256e-06	2.880203e-04	2.880200e-04	4.545231e-03	4.545225e-03	5.223250e-04	5.223245e-04	8.249503e-03	8.249493e-03	5.761795e-04	5.761789e-04	9.089419e-03	9.089408e-03	3.724435e-03	3.724430e-03	3.724435e-03	3.724430e-03	1.044560e-03	1.044559e-03	1.649900e-02	1.649898e-02
9.021700e-01	2.000000e+00	2.196446e-03	2.196444e-03	3.975785e-03	3.975780e-03	2.321723e-06	2.321720e-06	3.163650e-04	3.163647e-04	4.862985e-03	4.862979e-03	5.721774e-04	5.721767e-04	8.802611e-03	8.802600e-03	6.328799e-04	6.328792e-04	9.724770e-03	9.724758e-03	3.975785e-03	3.975780e-03	3.975785e-03	3.975780e-03	1.144256e-03	1.144254e-03	1.760522e-02	1.760520e-02
8.995881e-01	2.000000e+00	2.350492e-03	2.350489e-03	4.242942e-03	4.242936e-03	2.485568e-06	2.485565e-06	3.473980e-04	3.473976e-04	5.201850e-03	5.201844e-03	6.265609e-04	6.265602e-04	9.390157e-03	9.390145e-03	6.949574e-04	6.949566e-04	1.040232e-02	1.040231e-02	4.242942e-03	4.242936e-03	4.242942e-03	4.242936e-03	1.253013e-03	1.253012e-03	1.878031e-02	1.878029e-02
8.969459e-01	2.000000e+00	2.514823e-03	2.514820e-03	4.526794e-03	4.526788e-03	2.660450e-06	2.660447e-06	3.813618e-04	3.813613e-04	5.563129e-03	5.563122e-03	6.858601e-04	6.858594e-04	1.001404e-02	1.001403e-02	7.628972e-04	7.628963e-04	1.112467e-02	1.112465e-02	4.526793e-03	4.526788e-03	4.526794e-03	4.526788e-03	1.371601e-03	1.371599e-03	2.002809e-02	2.002806e-02
8.942424e-01	2.000000e+00	2.690078e-03	2.690074e-03	4.828269e-03	4.828263e-03	2.847064e-06	2.847060e-06	4.185194e-04	4.185189e-04	5.948193e-03	5.948185e-03	7.504889e-04	7.504880e-04	1.067626e-02	1.067625e-02	8.372251e-04	8.372242e-04	1.189455e-02	1.189454e-02	4.828269e-03	4.828263e-03	4.828269e-03	4.828263e-03	1.500847e-03	1.500845e-03	2.135252e-02	2.135249e-02
8.914765e-01	2.000000e+00	2.876931e-03	2.876927e-03	5.148337e-03	5.148331e-03	3.046143e-06	3.046139e-06	4.591558e-04	4.591553e-04	6.358490e-03	6.358481e-03	8.208922e-04	8.208913e-04	1.137888e-02	1.137886e-02	9.185111e-04	9.185101e-04	1.271487e-02	1.271485e-02	5.148337e-03	5.148330e-03	5.148337e-03	5.148331e-03	1.641641e-03	1.641639e-03	2.275775e-02	2.275772e-02
8.886473e-01	2.000000e+00	3.076095e-03	3.076091e-03	5.488010e-03	5.488003e-03	3.258464e-06	3.258460e-06	5.035795e-04	5.035789e-04	6.795543e-03	6.795534e-03	8.975486e-04	8.975475e-04	1.212405e-02	1.212404e-02	1.007372e-03	1.007371e-03	1.358865e-02	1.358863e-02	5.488010e-03	5.488003e-03	5.488011e-03	5.488003e-03	1.794940e-03	1.794937e-03	2.424810e-02	2.424807e-02
8.857538e-01	2.000000e+00	3.288318e-03	3.288314e-03	5.848344e-03	5.848336e-03	3.484844e-06	3.484839e-06	5.521244e-04	5.521238e-04	7.260959e-03	7.260949e-03	9.809714e-04	9.809703e-04	1.291403e-02	1.291402e-02	1.104476e-03	1.104474e-03	1.451911e-02	1.451909e-02	5.848343e-03	5.848336e-03	5.848344e-03	5.848336e-03	1.961770e-03	1.961768e-03	2.582806e-02	2.582803e-02
8.827950e-01	2.000000e+00	3.514392e-03	3.514387e-03	6.230435e-03	6.230427e-03	3.726146e-06	3.726141e-06	6.051516e-04	6.051509e-04	7.756426e-03	7.756415e-03	1.071712e-03	1.071710e-03	1.375116e-02	1.375114e-02	1.210544e-03	1.210542e-03	1.550962e-02	1.550959e-02	6.230435e-03	6.230427e-03	6.230435e-03	6.230427e-03	2.143234e-03	2.143232e-03	2.750231e-02	2.750227e-02
